parcel,bedrooms,bathrooms,living_area,total_value,half_baths,purchase_date,construction_quality,condition_score,garage_type,finished_basement,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
81310018,3,1,1365,77700,1,1959,C+ / AVERAGE+,AVERAGE,NONE,No,7950.0,44146,61,0.0,0.0
81310019,2,1,1117,78400,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,7750.0,44146,61,0.0,0.0
81310020,4,1,1560,82200,1,1959,C+ / AVERAGE+,AVERAGE,NONE,No,6900.0,44146,61,149900.0,105060.0
81310021,3,1,936,75000,0,1959,C+ / AVERAGE+,FAIR,DETACHED,,6900.0,44146,61,118825.0,103880.0
81310022,3,1,970,87900,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,11988.0,44146,61,183520.0,178979.99999999997
81310023,3,1,936,76000,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,6750.0,44146,61,0.0,0.0
81310024,3,1,1161,86100,0,1959,C+ / AVERAGE+,GOOD,ATTACHED,,8100.0,44146,61,0.0,0.0
81310025,2,1,936,77700,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,,8050.0,44146,61,0.0,0.0
81310026,2,1,996,77300,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,,6468.0,44146,61,0.0,0.0
81310027,3,1,1200,87900,1,1959,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10220.0,44146,61,0.0,0.0
81310028,3,1,1296,84500,0,1957,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9360.0,44146,63,101867.0,107380.0
81310029,2,1,1516,83700,0,1959,C+ / AVERAGE+,AVERAGE,ATTACHED,No,7245.0,44146,61,194220.0,158250.0
81310030,2,1,936,82000,0,1959,C+ / AVERAGE+,AVERAGE,ATTACHED,No,2920.0,44146,61,0.0,0.0
81310031,2,1,1365,86500,0,1959,C / AVERAGE,AVERAGE,DETACHED,No,8639.0,44146,61,44800.00000000001,0.0
81310032,2,1,1139,82500,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,10400.0,44146,61,0.0,0.0
81310033,3,1,1161,82000,1,1959,C+ / AVERAGE+,GOOD,ATTACHED,No,8100.0,44146,61,0.0,177600.0
81310034,3,1,936,74500,0,1957,C+ / AVERAGE+,AVERAGE,DETACHED,,6750.0,44146,63,0.0,130910.0
81310035,3,1,936,73500,0,1957,C+ / AVERAGE+,AVERAGE,DETACHED,No,6750.0,44146,63,0.0,154878.0
81310036,4,1,1326,75500,0,1958,C+ / AVERAGE+,FAIR,DETACHED,No,12150.0,44146,62,80340.0,131370.0
81310037,3,2,1288,100500,0,1963,C+ / AVERAGE+,AVERAGE,ATTACHED,,13515.0,44146,57,122999.99999999999,0.0
81311001,3,2,1644,145200,0,1880,C / AVERAGE,AVERAGE,DETACHED,No,55860.0,44146,140,136887.0,191700.0
81311002,3,1,968,94100,0,1953,C / AVERAGE,AVERAGE,BASEMENT,,20670.0,44146,67,0.0,0.0
81311003,4,1,1914,94600,1,1859,C / AVERAGE,AVERAGE,NONE,,7500.0,44146,161,191840.0,113920.0
81311006,3,1,1251,112000,0,1920,C+ / AVERAGE+,AVERAGE,ATTACHED,No,19080.0,44146,100,143560.0,149565.0
81312002,4,2,2330,90900,0,1915,C / AVERAGE,AVERAGE,DETACHED,No,5353.0,44146,105,119309.99999999999,0.0
81312003,4,2,1856,52900,0,1924,C / AVERAGE,AVERAGE,DETACHED,,7100.0,44146,96,56680.00000000001,59360.00000000001
81312004,2,1,1186,75300,0,1922,C / AVERAGE,AVERAGE,DETACHED,No,4480.0,44146,98,97790.0,113980.00000000001
81312005,2,1,790,63700,0,1914,C / AVERAGE,AVERAGE,DETACHED,No,3630.0,44146,106,97474.0,0.0
81312006,4,2,1456,98800,1,1920,C / AVERAGE,AVERAGE,DETACHED,No,5525.0,44146,100,56650.0,107409.99999999999
81312007,6,3,2364,102500,0,1850,C+ / AVERAGE+,AVERAGE,DETACHED,No,10890.0,44146,170,91670.0,96170.0
81312008,4,2,2176,104200,0,1884,C+ / AVERAGE+,AVERAGE,DETACHED,,10065.0,44146,136,85975.0,0.0
81312009,4,2,2234,99300,0,1869,C+ / AVERAGE+,AVERAGE,DETACHED,,11715.0,44146,151,50985.0,70400.0
81312010,3,1,1730,88400,1,1854,C / AVERAGE,AVERAGE,ATTACHED,,2550.0,44146,166,0.0,0.0
81312011,4,1,1950,117500,0,1854,C / AVERAGE,AVERAGE,DETACHED,,11055.0,44146,166,143620.0,0.0
81312012,4,2,2052,121500,0,1949,C+ / AVERAGE+,AVERAGE,DETACHED,No,10200.0,44146,71,0.0,102920.0
81312013,3,1,1302,93100,1,1912,C / AVERAGE,AVERAGE,DETACHED,,8850.0,44146,108,179519.99999999997,0.0
81312014,4,1,1642,94600,1,1906,C / AVERAGE,AVERAGE,DETACHED,No,8100.0,44146,114,0.0,146794.99999999997
81312015,3,1,1615,87900,1,1920,C / AVERAGE,AVERAGE,DETACHED,No,5100.0,44146,100,95200.00000000001,0.0
81312016,3,1,1232,90000,0,1927,C / AVERAGE,AVERAGE,DETACHED,No,6098.0,44146,93,167980.0,167980.0
81312017,2,1,810,90400,0,1950,C / AVERAGE,AVERAGE,DETACHED,No,9300.0,44146,70,0.0,0.0
81312018,2,1,1012,87100,1,1927,C / AVERAGE,AVERAGE,DETACHED,No,6200.0,44146,93,0.0,0.0
81312019,3,1,1188,89400,0,1915,C / AVERAGE,AVERAGE,DETACHED,No,6200.0,44146,105,0.0,0.0
81312020,2,1,1407,81200,0,1914,C / AVERAGE,AVERAGE,DETACHED,No,6900.0,44146,106,0.0,24800.0
81312021,2,1,1779,92400,0,1914,C / AVERAGE,AVERAGE,DETACHED,No,7200.0,44146,106,49400.0,86667.1
81312022,3,1,1392,85600,0,1879,C+ / AVERAGE+,AVERAGE,DETACHED,No,7500.0,44146,141,0.0,0.0
81312023,3,2,1718,101600,0,1929,C / AVERAGE,AVERAGE,DETACHED,No,8250.0,44146,91,175760.0,82510.0
81312024,3,1,1340,94400,1,1955,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,65,63494.0,42400.0
81312025,4,2,1900,92500,0,1854,C / AVERAGE,AVERAGE,DETACHED,No,9000.0,44146,166,0.0,0.0
81312026,2,1,1184,85400,1,1908,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,112,0.0,79968.00000000001
81312027,3,1,1628,92100,0,1896,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,124,130320.0,120625.0
81312028,3,1,1418,92500,0,1927,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,93,0.0,141780.0
81312029,3,1,1926,91500,0,1920,C / AVERAGE,FAIR,DETACHED,No,6750.0,44146,100,0.0,0.0
81312030,2,1,1536,82300,0,1936,C / AVERAGE,AVERAGE,NONE,No,7500.0,44146,84,81795.0,90667.12
81312031,3,1,1176,80800,0,1961,C / AVERAGE,AVERAGE,DETACHED,No,6150.0,44146,59,99910.0,0.0
81312032,4,1,1894,102900,0,1907,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,113,128260.0,0.0
81312033,3,1,1280,87900,0,1900,C / AVERAGE,AVERAGE,DETACHED,No,9000.0,44146,120,0.0,0.0
81312034,4,1,1562,84600,0,1924,C / AVERAGE,FAIR,DETACHED,No,6750.0,44146,96,81344.0,0.0
81312035,4,1,2180,121600,1,1920,C+ / AVERAGE+,AVERAGE,DETACHED,No,6750.0,44146,100,152470.0,0.0
81312036,3,1,1867,92300,0,1920,C / AVERAGE,AVERAGE,DETACHED,No,10500.0,44146,100,158050.0,0.0
81312037,3,2,1824,105000,0,1904,C / AVERAGE,GOOD,DETACHED,No,8750.0,44146,116,199800.0,0.0
81312038,3,1,1836,92500,1,1904,C / AVERAGE,AVERAGE,DETACHED,No,8750.0,44146,116,19347.5,18760.0
81312039,4,1,1994,114900,2,1900,B+ / GOOD+,GOOD,DETACHED,No,8750.0,44146,120,151760.0,138000.0
81312040,3,1,1702,89900,0,1900,C / AVERAGE,AVERAGE,DETACHED,No,8750.0,44146,120,0.0,0.0
81312041,3,1,1505,92600,1,1900,C / AVERAGE,AVERAGE,NONE,,8500.0,44146,120,0.0,113231.0
81312042,4,1,1463,99500,1,1920,C / AVERAGE,AVERAGE,DETACHED,No,9350.0,44146,100,119700.0,83585.0
81312043,2,1,854,61000,0,1917,C / AVERAGE,AVERAGE,DETACHED,No,4760.0,44146,103,28749.999999999996,0.0
81312044,3,1,1164,81900,0,1923,C / AVERAGE,AVERAGE,DETACHED,No,3740.0,44146,97,108446.0,0.0
81312045,4,2,2138,87500,0,1870,C+ / AVERAGE+,AVERAGE,NONE,No,6273.0,44146,150,0.0,0.0
81312046,1,1,714,42400,0,1854,C / AVERAGE,FAIR,NONE,No,4920.0,44146,166,74360.0,0.0
81312047,4,1,1616,74600,0,1898,C / AVERAGE,FAIR,DETACHED,No,4797.0,44146,122,107950.0,0.0
81312048,3,1,1273,120000,0,1923,C+ / AVERAGE+,AVERAGE,DETACHED,No,5662.0,44146,97,147840.0,34160.0
81312049,2,1,1275,86700,0,1804,C / AVERAGE,AVERAGE,DETACHED,No,5355.0,44146,216,0.0,143650.0
81312050,4,2,1688,78600,0,1854,C / AVERAGE,FAIR,DETACHED,No,7650.0,44146,166,0.0,0.0
81312051,4,1,1792,88700,0,1854,C / AVERAGE,AVERAGE,DETACHED,No,7650.0,44146,166,0.0,92700.0
81312052,4,1,1638,109600,0,1900,C / AVERAGE,AVERAGE,DETACHED,,9180.0,44146,120,112000.00000000001,0.0
81312053,3,1,1755,101900,1,1895,C / AVERAGE,FAIR,DETACHED,No,9180.0,44146,125,114500.0,0.0
81312054,3,1,1620,88900,0,1904,C / AVERAGE,AVERAGE,DETACHED,No,7650.0,44146,116,60000.0,0.0
81312055,4,1,2040,92300,1,1914,C+ / AVERAGE+,AVERAGE,DETACHED,No,7650.0,44146,106,0.0,0.0
81312056,2,2,1264,81200,0,1912,C / AVERAGE,AVERAGE,DETACHED,No,7650.0,44146,108,0.0,104879.99999999999
81312057,4,1,1902,91000,0,1910,C+ / AVERAGE+,AVERAGE,DETACHED,No,7650.0,44146,110,21780.0,57867.08
81312058,4,1,1583,104900,0,1925,C / AVERAGE,AVERAGE,DETACHED,,9180.0,44146,95,234300.0,0.0
81312059,2,1,1242,88400,0,1924,C / AVERAGE,AVERAGE,DETACHED,No,6357.0,44146,96,129360.0,0.0
81312060,3,1,1294,88500,1,1924,C / AVERAGE,AVERAGE,DETACHED,,7335.0,44146,96,154380.0,0.0
81312061,3,1,1149,86700,0,1922,C / AVERAGE,AVERAGE,DETACHED,,7335.0,44146,98,146700.0,123284.0
81312062,3,1,1638,121600,1,1929,C / AVERAGE,AVERAGE,DETACHED,No,7335.0,44146,91,188399.99999999997,0.0
81312063,3,1,1416,86300,0,1954,C / AVERAGE,AVERAGE,DETACHED,No,7335.0,44146,66,87200.0,0.0
81312064,2,1,1038,74900,1,1929,C / AVERAGE,AVERAGE,DETACHED,No,7335.0,44146,91,40000.0,0.0
81312065,3,1,1724,62500,0,1925,C / AVERAGE,AVERAGE,DETACHED,No,7335.0,44146,95,161570.0,0.0
81312066,3,2,1534,100500,0,1934,C / AVERAGE,AVERAGE,DETACHED,No,7335.0,44146,86,0.0,122999.99999999999
81312067,3,1,1607,91700,1,1923,C / AVERAGE,FAIR,NONE,No,7335.0,44146,97,45540.0,0.0
81312068,2,1,1142,87000,0,1924,C / AVERAGE,AVERAGE,DETACHED,No,7290.0,44146,96,70000.0,66124.8
81312069,3,1,1381,107200,1,1924,C / AVERAGE,AVERAGE,DETACHED,No,7290.0,44146,96,186829.99999999997,156640.0
81312070,3,1,1560,87300,0,1924,C / AVERAGE,AVERAGE,DETACHED,No,8586.0,44146,96,102870.0,163000.0
81312073,3,2,1650,120000,0,1910,C+ / AVERAGE+,GOOD,DETACHED,,5985.0,44146,110,192405.0,0.0
81312074,3,1,1458,88700,0,1915,C / AVERAGE,AVERAGE,DETACHED,No,5985.0,44146,105,0.0,160950.0
81312075,2,1,1936,92300,1,1908,C / AVERAGE,AVERAGE,DETACHED,,5985.0,44146,112,0.0,0.0
81312077,3,1,1670,99200,0,1920,C / AVERAGE,AVERAGE,DETACHED,No,5985.0,44146,100,184600.0,185600.0
81312078,3,1,1268,92000,0,1927,C / AVERAGE,FAIR,DETACHED,No,5586.0,44146,93,30000.0,130639.99999999999
81312079,3,1,1504,95300,0,1927,C / AVERAGE,AVERAGE,DETACHED,,5586.0,44146,93,207200.0,72519.75
81312080,2,1,1380,94500,0,1909,C / AVERAGE,AVERAGE,DETACHED,No,8512.0,44146,111,94640.00000000001,166750.0
81312081,4,1,1593,88500,0,1904,C+ / AVERAGE+,AVERAGE,DETACHED,No,8775.0,44146,116,24450.0,104000.0
81312082,3,1,1008,75800,0,1920,C / AVERAGE,AVERAGE,NONE,No,5985.0,44146,100,19370.0,65761.85
81312083,3,1,1414,76700,0,1920,C / AVERAGE,AVERAGE,DETACHED,No,5985.0,44146,100,92876.0,110740.0
81312084,3,1,1578,84200,0,1919,C / AVERAGE,AVERAGE,DETACHED,No,5985.0,44146,101,71920.0,0.0
81312085,3,1,1344,80800,0,1926,C / AVERAGE,AVERAGE,DETACHED,No,5985.0,44146,94,0.0,29900.0
81312088,3,1,1065,68600,0,1914,C / AVERAGE,FAIR,DETACHED,No,5611.0,44146,106,102265.0,88809.99999999999
81313001,3,2,1994,148400,0,1992,C / AVERAGE,AVERAGE,ATTACHED,,12053.0,44146,28,153400.0,0.0
81313002,4,1,1554,103000,1,1920,C / AVERAGE,AVERAGE,DETACHED,,11250.0,44146,100,109180.0,0.0
81313003,2,1,1084,78100,1,1920,D+ / POOR+,FAIR,NONE,No,10875.0,44146,100,114920.0,69377.0
81313004,3,1,1370,67300,1,1891,C / AVERAGE,AVERAGE,DETACHED,,11552.0,44146,129,0.0,82820.0
81313005,4,2,1913,90800,0,1914,C / AVERAGE,FAIR,DETACHED,No,6342.0,44146,106,151580.0,190430.00000000003
81313006,3,1,1256,77500,0,1941,C / AVERAGE,AVERAGE,DETACHED,No,7250.0,44146,79,153700.0,109520.0
81313007,2,1,1248,79500,0,1942,C / AVERAGE,AVERAGE,DETACHED,,5800.0,44146,78,113980.00000000001,0.0
81313008,2,1,1342,93100,0,1941,C / AVERAGE,AVERAGE,DETACHED,,5800.0,44146,79,171358.63999999998,143990.0
81313009,3,2,1568,78000,0,1944,C / AVERAGE,AVERAGE,DETACHED,No,5800.0,44146,76,0.0,85020.0
81313010,3,1,1273,71600,0,1951,C / AVERAGE,FAIR,NONE,No,5720.0,44146,69,57820.0,0.0
81313011,3,1,1273,73800,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,4920.0,44146,69,48380.0,0.0
81313012,3,1,1018,75000,0,1939,C / AVERAGE,AVERAGE,DETACHED,No,6150.0,44146,81,0.0,0.0
81313013,3,1,1292,82300,0,1944,C / AVERAGE,AVERAGE,DETACHED,No,4920.0,44146,76,70682.0,0.0
81313014,3,1,1176,74500,0,1951,C / AVERAGE,AVERAGE,DETACHED,,5200.0,44146,69,128606.99999999999,0.0
81313015,3,1,1524,93800,1,1928,C / AVERAGE,AVERAGE,DETACHED,,5200.0,44146,92,108500.0,0.0
81313016,4,2,1521,74600,0,1930,C / AVERAGE,FAIR,DETACHED,,5200.0,44146,90,185900.0,0.0
81313017,3,1,1700,102400,0,1932,C / AVERAGE,AVERAGE,ATTACHED,No,6120.0,44146,88,114450.00000000001,215450.00000000003
81313018,4,3,2620,108700,1,1929,C+ / AVERAGE+,AVERAGE,DETACHED,,7380.0,44146,91,116379.99999999999,49063.219999999994
81313019,3,1,1232,87800,1,1939,C / AVERAGE,AVERAGE,ATTACHED,No,5220.0,44146,81,120000.0,59000.0
81313021,5,2,2882,114900,1,1929,B / GOOD,AVERAGE,DETACHED,,13503.0,44146,91,121794.0,0.0
81313022,4,1,1320,104300,0,1928,C+ / AVERAGE+,AVERAGE,DETACHED,,5000.0,44146,92,0.0,0.0
81313023,4,1,1628,108800,0,1926,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,94,120400.00000000001,130967.99999999999
81313024,3,1,1320,79200,1,1924,C / AVERAGE,AVERAGE,DETACHED,No,7450.0,44146,96,0.0,0.0
81313025,3,1,1622,101000,1,1929,C+ / AVERAGE+,AVERAGE,DETACHED,,7450.0,44146,91,161200.0,186905.0
81313026,4,2,1739,103100,0,1926,C+ / AVERAGE+,AVERAGE,DETACHED,No,7400.0,44146,94,222585.0,0.0
81313027,3,1,1704,52000,0,1929,C / AVERAGE,VERY-POOR,DETACHED,No,7350.0,44146,91,55120.0,0.0
81313028,2,1,1188,94900,0,1937,C / AVERAGE,AVERAGE,DETACHED,No,5000.0,44146,83,101199.99999999999,0.0
81313029,4,1,1477,103300,1,1929,C / AVERAGE,FAIR,DETACHED,No,7000.0,44146,91,123200.00000000001,186480.0
81313030,3,1,1664,126300,1,1941,C / AVERAGE,AVERAGE,DETACHED,No,7000.0,44146,79,0.0,194220.0
81313031,3,1,1312,91100,1,1929,C / AVERAGE,AVERAGE,DETACHED,,7000.0,44146,91,188000.0,0.0
81313032,3,1,1458,105700,1,1949,C / AVERAGE,AVERAGE,ATTACHED,No,7000.0,44146,71,0.0,131300.0
81313033,3,1,1151,97700,1,1947,C / AVERAGE,FAIR,DETACHED,No,5200.0,44146,73,0.0,0.0
81313035,2,1,1323,101200,0,1953,C / AVERAGE,AVERAGE,DETACHED,No,5200.0,44146,67,0.0,176670.0
81313036,3,1,1359,74400,0,1929,C / AVERAGE,AVERAGE,DETACHED,No,5200.0,44146,91,59999.0,40170.0
81313037,3,2,2406,125500,0,1941,C / AVERAGE,GOOD,DETACHED,No,17018.0,44146,79,0.0,0.0
81313038,3,1,1760,111800,0,1948,C / AVERAGE,AVERAGE,ATTACHED,No,11371.0,44146,72,178350.0,0.0
81313042,3,1,1274,86600,1,1939,C / AVERAGE,AVERAGE,DETACHED,No,5750.0,44146,81,0.0,0.0
81313043,3,1,1717,114900,1,1943,C / AVERAGE,AVERAGE,ATTACHED,No,6250.0,44146,77,123600.0,221850.0
81313045,3,1,2666,108100,0,1920,B / GOOD,GOOD,DETACHED,No,8450.0,44146,100,255200.0,0.0
81313046,3,1,1510,103400,0,1929,C / AVERAGE,AVERAGE,DETACHED,No,7762.0,44146,91,0.0,0.0
81313047,3,1,1632,80600,0,1920,C+ / AVERAGE+,AVERAGE,DETACHED,No,6500.0,44146,100,87447.0,0.0
81313048,4,1,1808,99600,0,1923,C+ / AVERAGE+,AVERAGE,DETACHED,No,7500.0,44146,97,0.0,0.0
81313049,4,2,2809,133300,0,1920,B+ / GOOD+,AVERAGE,DETACHED,No,14250.0,44146,100,18720.0,0.0
81313050,3,1,1176,84600,0,1962,C / AVERAGE,AVERAGE,NONE,No,6150.0,44146,58,47944.0,0.0
81313051,3,1,1344,95400,0,1913,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,107,0.0,0.0
81313052,4,2,2144,87100,0,1897,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,123,0.0,0.0
81313053,3,1,1733,122000,1,1909,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,111,127680.00000000001,0.0
81313054,3,1,1679,111500,0,1921,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,99,0.0,0.0
81313055,3,1,1742,113200,0,1921,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,99,193880.0,0.0
81313056,4,2,1856,74000,0,1915,C+ / AVERAGE+,AVERAGE,DETACHED,,7500.0,44146,105,0.0,75735.90000000001
81313057,3,1,1338,96000,0,1916,C / AVERAGE,AVERAGE,DETACHED,,7500.0,44146,104,188355.0,175839.99999999997
81313058,3,2,1409,118000,0,1930,C / AVERAGE,AVERAGE,DETACHED,,7500.0,44146,90,120960.00000000001,0.0
81313059,3,1,1616,123800,0,1929,C+ / AVERAGE+,AVERAGE,DETACHED,No,5500.0,44146,91,131175.0,228010.0
81313060,4,2,2268,95400,0,1932,C+ / AVERAGE+,AVERAGE,DETACHED,No,6930.0,44146,88,0.0,49400.0
81313061,3,1,1488,89400,1,1929,C / AVERAGE,GOOD,DETACHED,No,5280.0,44146,91,50800.0,87000.0
81313062,3,1,1522,94200,0,1929,C / AVERAGE,AVERAGE,DETACHED,No,5350.0,44146,91,111300.0,0.0
81313063,3,1,1626,98400,1,1936,C / AVERAGE,AVERAGE,DETACHED,No,3150.0,44146,84,0.0,132394.0
81313064,3,1,1484,110100,1,1947,C / AVERAGE,AVERAGE,DETACHED,No,6000.0,44146,73,69278.5,179800.0
81313065,3,1,1456,110300,1,1930,C+ / AVERAGE+,AVERAGE,DETACHED,No,6000.0,44146,90,147000.0,144097.0
81313066,3,1,1406,99500,1,1961,C / AVERAGE,GOOD,DETACHED,No,4800.0,44146,59,0.0,150347.0
81313067,3,1,2016,117000,1,1928,C / AVERAGE,AVERAGE,DETACHED,No,9600.0,44146,92,117420.0,0.0
81313069,3,1,1224,92700,1,1944,C / AVERAGE,AVERAGE,DETACHED,No,6000.0,44146,76,0.0,0.0
81313070,3,1,1710,127800,2,1934,C / AVERAGE,AVERAGE,DETACHED,,7038.0,44146,86,211400.0,184000.0
81313071,4,2,1796,136700,1,1973,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9486.0,44146,47,0.0,162437.5
81313072,3,1,1536,96000,1,1929,C+ / AVERAGE+,AVERAGE,DETACHED,No,9295.0,44146,91,122385.0,79921.0
81313073,3,1,1122,93500,0,1921,C / AVERAGE,AVERAGE,DETACHED,No,6750.0,44146,99,171385.0,0.0
81313074,3,1,1332,97100,1,1922,C / AVERAGE,AVERAGE,DETACHED,No,8350.0,44146,98,79060.0,0.0
81313075,3,1,1841,103500,0,1924,C+ / AVERAGE+,AVERAGE,DETACHED,No,10600.0,44146,96,163199.99999999997,187440.0
81313076,3,1,2307,161600,1,1922,B+ / GOOD+,AVERAGE,DETACHED,No,27219.0,44146,98,0.0,232750.0
81313078,2,1,1618,148300,1,2006,B / GOOD,AVERAGE,ATTACHED,,5840.0,44146,14,0.0,0.0
81313080,3,1,1723,59800,1,1939,C / AVERAGE,AVERAGE,DETACHED,,5840.0,44146,81,56640.0,59290.0
81313081,3,1,2694,134800,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,,13140.0,44146,67,259000.0,199800.0
81313084,5,2,1435,105800,0,1955,C / AVERAGE,AVERAGE,NONE,,12632.0,44146,65,133500.0,24334.309999999998
81313085,2,1,1136,81600,0,1904,C / AVERAGE,AVERAGE,DETACHED,No,3300.0,44146,116,58800.0,0.0
81313086,3,1,1194,75500,0,1916,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,104,8625.0,0.0
81313087,3,1,1840,119600,1,1914,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,106,99601.0,0.0
81313088,3,1,1050,79600,0,1916,C / AVERAGE,FAIR,DETACHED,No,7500.0,44146,104,136950.0,0.0
81313089,3,1,1449,93800,1,1925,C / AVERAGE,AVERAGE,DETACHED,No,7500.0,44146,95,120150.0,0.0
81313090,3,1,914,84500,0,1941,C / AVERAGE,AVERAGE,ATTACHED,,7500.0,44146,79,95060.0,146260.0
81313091,4,1,1748,101600,1,1934,C+ / AVERAGE+,AVERAGE,DETACHED,No,7500.0,44146,86,59850.0,106400.0
81313092,4,1,2184,125200,0,1911,C / AVERAGE,AVERAGE,DETACHED,No,11250.0,44146,109,44290.0,242079.99999999997
81313093,4,2,2404,108600,0,1941,C+ / AVERAGE+,AVERAGE,DETACHED,No,11250.0,44146,79,0.0,0.0
81313096,4,1,1848,96700,1,1923,C+ / AVERAGE+,AVERAGE,DETACHED,No,7500.0,44146,97,0.0,82250.0
81313097,3,2,1448,107800,0,1929,C / AVERAGE,AVERAGE,DETACHED,,7500.0,44146,91,101970.0,0.0
81313100,3,1,1773,99400,1,1991,C+ / AVERAGE+,AVERAGE,ATTACHED,,9034.0,44146,29,159750.0,0.0
81313101,4,1,2111,127900,0,1900,C / AVERAGE,AVERAGE,DETACHED,No,22260.0,44146,120,63690.0,0.0
81314001,3,2,1156,89600,0,1954,C / AVERAGE,FAIR,DETACHED,No,5200.0,44146,66,0.0,0.0
81314002,2,1,1273,52000,0,1952,C / AVERAGE,AVERAGE,DETACHED,,5200.0,44146,68,55120.0,0.0
81314003,3,1,1564,89200,1,1960,C / AVERAGE,AVERAGE,DETACHED,No,5200.0,44146,60,98050.0,111104.0
81314004,3,1,1100,60000,0,1944,C / AVERAGE,FAIR,DETACHED,No,8700.0,44146,76,0.0,30359.999999999996
81314006,3,1,1100,89300,0,1944,C / AVERAGE,AVERAGE,ATTACHED,No,8700.0,44146,76,72600.0,125800.0
81314007,3,2,1100,85600,0,1944,C / AVERAGE,AVERAGE,DETACHED,,5800.0,44146,76,0.0,0.0
81314008,3,1,1352,94800,1,1973,C / AVERAGE,AVERAGE,DETACHED,No,5800.0,44146,47,0.0,0.0
81314009,4,1,1680,102200,0,1950,C / AVERAGE,AVERAGE,DETACHED,No,5200.0,44146,70,128960.0,45386.25
81314010,2,1,1230,76600,0,1949,C / AVERAGE,AVERAGE,DETACHED,,4400.0,44146,71,38796.0,42164.0
81314011,3,1,1188,71900,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,4600.0,44146,71,0.0,0.0
81314012,4,1,1587,117900,1,1949,C+ / AVERAGE+,AVERAGE,ATTACHED,No,14820.0,44146,71,231855.0,0.0
81314013,3,2,1434,85300,1,1960,C / AVERAGE,AVERAGE,DETACHED,No,4080.0,44146,60,26715.360000000004,0.0
81314014,2,1,780,77200,0,1946,C / AVERAGE,AVERAGE,DETACHED,,7800.0,44146,74,0.0,0.0
81314015,6,2,2400,123800,0,1939,C+ / AVERAGE+,AVERAGE,DETACHED,No,22927.0,44146,81,0.0,0.0
81314017,3,2,1834,103200,0,1930,C+ / AVERAGE+,AVERAGE,ATTACHED,No,4400.0,44146,90,150290.0,145067.12
81314019,3,1,1376,73200,0,1920,C / AVERAGE,AVERAGE,DETACHED,No,5120.0,44146,100,25960.0,0.0
81314020,3,2,1857,120500,0,1939,C+ / AVERAGE+,AVERAGE,DETACHED,No,5320.0,44146,81,206180.0,0.0
81314023,3,1,1100,76500,1,1945,C / AVERAGE,AVERAGE,ATTACHED,No,5600.0,44146,75,0.0,0.0
81314024,4,1,1462,91800,0,1920,C+ / AVERAGE+,FAIR,DETACHED,No,5760.0,44146,100,126100.0,97500.0
81314025,3,1,1449,95200,1,1920,C+ / AVERAGE+,AVERAGE,DETACHED,No,4800.0,44146,100,108099.99999999999,119790.0
81314026,2,1,1338,79700,0,1942,C+ / AVERAGE+,AVERAGE,DETACHED,No,4800.0,44146,78,0.0,160225.0
81314027,3,1,1538,107800,0,1927,C / AVERAGE,AVERAGE,DETACHED,,6960.0,44146,93,0.0,108500.0
81314028,3,1,2052,123400,1,1929,B / GOOD,GOOD,DETACHED,No,9840.0,44146,91,120900.0,233600.0
81314030,3,1,1334,98700,0,1928,C / AVERAGE,GOOD,DETACHED,,8037.0,44146,92,0.0,0.0
81314031,3,1,1400,89200,0,1925,C / AVERAGE,GOOD,ATTACHED,No,15712.0,44146,95,129360.0,108500.0
81314033,3,1,1271,96100,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,9849.0,44146,71,107000.0,37662.5
81314034,3,1,1638,98900,1,1941,C / AVERAGE,AVERAGE,DETACHED,No,10050.0,44146,79,55211.02,130000.0
81314036,3,1,1586,134300,1,1959,C+ / AVERAGE+,GOOD,ATTACHED,No,9600.0,44146,61,139240.0,0.0
81314039,3,1,1332,92400,1,1928,C / AVERAGE,AVERAGE,DETACHED,No,4800.0,44146,92,164849.99999999997,0.0
