parcel,bedrooms,bathrooms,living_area,total_value,half_baths,purchase_date,construction_quality,condition_score,garage_type,finished_basement,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
81112065,3,1,1064,82400,0,1953,B / GOOD,AVERAGE,DETACHED,,9515,44146,67,143895,49235
81112066,4,2,1545,103900,0,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,9300,44146,67,121540,0
81112067,3,1,1170,77900,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,6850,44146,71,0,0
81112068,3,1,1119,78300,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,8150,44146,71,0,126960
81112069,3,2,1278,81400,0,1950,C / AVERAGE,AVERAGE,DETACHED,No,9000,44146,70,0,0
81113004,3,1,1170,78000,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,6072,44146,69,149600,0
81113005,3,1,1170,76400,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,7440,44146,69,139200,113920
81113006,3,1,1170,78000,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,8004,44146,69,0,0
81113007,3,1,1170,74700,0,1950,C / AVERAGE,AVERAGE,DETACHED,No,8041,44146,70,144800,94950
81113008,4,1,1170,77000,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,8036,44146,69,0,0
81113009,4,1,1170,73900,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,5856,44146,69,164973,31750
81113010,3,1,1224,75500,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,6240,44146,69,26600,0
81113011,3,1,1170,74200,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,6110,44146,69,0,0
81113012,2,1,1224,74300,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,6480,44146,69,112220,0
81113013,3,2,1170,81700,0,1951,C / AVERAGE,GOOD,DETACHED,No,6960,44146,69,113100,57120
81113014,4,2,1704,84100,0,1954,C / AVERAGE,AVERAGE,DETACHED,No,7584,44146,66,0,161395
81113015,2,1,780,75500,0,1950,C / AVERAGE,AVERAGE,DETACHED,No,9256,44146,70,0,133600
81113016,3,1,1170,75400,0,1953,C / AVERAGE,AVERAGE,DETACHED,No,5650,44146,67,136890,0
81113017,3,1,975,79700,0,1953,C / AVERAGE,GOOD,DETACHED,No,8100,44146,67,0,156200
81113018,3,1,1170,80300,0,1952,C / AVERAGE,AVERAGE,DETACHED,No,7750,44146,68,99935,151200
81113019,4,1,1170,85600,0,1952,C / AVERAGE,GOOD,DETACHED,No,7450,44146,68,146300,54400
81113020,3,1,1214,83500,0,1952,C / AVERAGE,GOOD,DETACHED,No,7100,44146,68,100700,120900
81113021,3,1,1214,76900,0,1952,C / AVERAGE,AVERAGE,DETACHED,No,6800,44146,68,0,0
81113022,4,1,1180,85800,0,1952,C / AVERAGE,GOOD,DETACHED,No,6450,44146,68,0,83950
81113023,3,1,1180,78800,0,1952,C / AVERAGE,GOOD,DETACHED,No,6150,44146,68,154775,127160
81113024,3,1,1230,76400,0,1952,C / AVERAGE,GOOD,DETACHED,No,6000,44146,68,0,0
81113025,3,2,1210,79200,0,1952,C / AVERAGE,GOOD,DETACHED,No,6000,44146,68,67800,0
81113026,3,1,1173,81100,0,1955,C / AVERAGE,GOOD,DETACHED,No,6250,44146,65,164020,0
81113027,3,1,1348,78600,0,1955,C / AVERAGE,GOOD,DETACHED,No,6250,44146,65,0,0
81113028,3,1,1173,81500,1,1955,C / AVERAGE,GOOD,DETACHED,No,6250,44146,65,106820,27900
81113029,3,1,1173,72100,0,1955,C / AVERAGE,GOOD,DETACHED,No,6250,44146,65,99600,0
81113030,3,1,1033,79500,0,1956,C / AVERAGE,GOOD,DETACHED,No,5000,44146,64,0,33158
81113032,3,1,1650,92600,0,1953,C / AVERAGE,GOOD,DETACHED,No,6250,44146,67,0,136220
81113033,4,1,1170,77000,0,1953,C / AVERAGE,GOOD,DETACHED,No,6250,44146,67,0,115444
81113034,5,1,1170,80600,1,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,6250,44146,67,78280,0
81113035,2,1,1170,70100,1,1953,C / AVERAGE,AVERAGE,DETACHED,No,6250,44146,67,73034,0
81113036,3,1,1170,76100,0,1953,C / AVERAGE,GOOD,DETACHED,No,5625,44146,67,87450,0
81113037,3,1,1170,76300,0,1953,C / AVERAGE,AVERAGE,DETACHED,No,5625,44146,67,125730,33800
81113038,3,1,1324,77100,0,1953,C / AVERAGE,AVERAGE,DETACHED,No,5625,44146,67,82915,0
81113039,4,1,1324,76300,1,1953,C / AVERAGE,GOOD,DETACHED,No,5625,44146,67,169460,0
81113040,2,1,728,67500,0,1953,C / AVERAGE,AVERAGE,DETACHED,No,7500,44146,67,113125,0
81113041,3,1,1224,77700,0,1950,C / AVERAGE,AVERAGE,DETACHED,No,7000,44146,70,0,0
81113042,3,1,1299,78300,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,5850,44146,69,147000,121040
81113043,3,1,1170,74800,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,5850,44146,69,83950,0
81113044,3,1,1260,75800,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,5850,44146,69,0,0
81113045,4,1,1292,75200,0,1954,C / AVERAGE,AVERAGE,DETACHED,No,5850,44146,66,0,110980
81113046,3,1,1170,77200,0,1952,C / AVERAGE,AVERAGE,DETACHED,No,5850,44146,68,0,0
81113047,3,2,1170,74000,0,1952,C / AVERAGE,AVERAGE,DETACHED,No,5850,44146,68,82685,0
81113048,3,1,1128,73000,0,1954,C / AVERAGE,AVERAGE,DETACHED,No,5850,44146,66,60950,126750
81113049,3,1,1273,78600,0,1957,C+ / AVERAGE+,AVERAGE,DETACHED,,5850,44146,63,148640,149640
81113050,4,1,1260,97000,1,1951,C / AVERAGE,AVERAGE,DETACHED,,5850,44146,69,104832,0
81113051,4,2,1170,78700,0,1952,C / AVERAGE,AVERAGE,DETACHED,No,5850,44146,68,0,0
81113052,3,1,1482,91100,0,1951,B / GOOD,GOOD,DETACHED,No,5850,44146,69,0,65490
81113053,5,1,2170,121900,0,1951,C+ / AVERAGE+,AVERAGE,DETACHED,No,6500,44146,69,113870,31460
81113054,3,2,1210,76900,1,1951,C / AVERAGE,AVERAGE,DETACHED,No,6500,44146,69,117554,138610
81113055,3,1,1210,75900,1,1951,C / AVERAGE,AVERAGE,DETACHED,No,6500,44146,69,79000,0
81113056,3,1,1230,73600,0,1951,C / AVERAGE,AVERAGE,DETACHED,No,6500,44146,69,86240,0
81113057,3,1,1064,80100,0,1959,C / AVERAGE,AVERAGE,DETACHED,No,8056,44146,61,0,0
81113062,3,1,1302,87500,1,1961,C / AVERAGE,AVERAGE,DETACHED,No,7600,44146,59,142500,0
81113063,3,1,1176,83400,1,1962,C / AVERAGE,AVERAGE,DETACHED,No,6840,44146,58,90045,125120
81113064,3,1,1176,79200,1,1963,C / AVERAGE,GOOD,DETACHED,No,6795,44146,57,66500,43334
81113065,3,1,1259,80300,1,1919,C / AVERAGE,GOOD,DETACHED,,7500,44146,101,59800,69190
81113066,3,1,1144,92100,1,1971,B / GOOD,AVERAGE,ATTACHED,No,7550,44146,49,133000,100360
81113067,6,2,2508,157800,2,1996,C+ / AVERAGE+,AVERAGE,DETACHED,,9450,44146,24,0,99190
81113078,3,1,1125,76800,1,1948,C / AVERAGE,AVERAGE,DETACHED,No,7536,44146,72,232100,0
81113079,3,1,1134,78000,0,1948,C / AVERAGE,AVERAGE,DETACHED,No,9016,44146,72,112270,109120
81113080,2,1,886,73800,0,1948,C / AVERAGE,AVERAGE,DETACHED,No,9350,44146,72,0,0
81113081,3,1,1119,80400,0,1948,C / AVERAGE,AVERAGE,DETACHED,No,8650,44146,72,135660,60520
81113082,3,1,1119,68400,0,1948,C / AVERAGE,AVERAGE,DETACHED,No,7700,44146,72,34500,0
81113083,3,1,1119,72900,0,1948,C / AVERAGE,AVERAGE,DETACHED,,6384,44146,72,113710,0
81113084,4,1,1237,72100,0,1948,C / AVERAGE,GOOD,DETACHED,No,6072,44146,72,0,0
81113085,3,1,1336,74800,0,1948,C / AVERAGE,AVERAGE,DETACHED,,6808,44146,72,80150,0
81113086,3,1,1290,82400,1,1948,C / AVERAGE,AVERAGE,DETACHED,No,8268,44146,72,114173,43180
81113087,4,1,1250,78700,0,1948,C / AVERAGE,AVERAGE,DETACHED,No,8360,44146,72,137816,119660
81113088,4,2,1134,77100,0,1950,C / AVERAGE,AVERAGE,DETACHED,No,7800,44146,70,102460,0
81113089,4,1,1134,84600,0,1950,C / AVERAGE,AVERAGE,DETACHED,No,7950,44146,70,90100,0
81113090,3,1,1170,70100,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,7800,44146,71,0,0
81113091,3,1,1119,72300,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,6000,44146,71,0,51920
81113092,4,1,1170,77100,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,7140,44146,71,0,0
81113093,3,1,1162,75900,0,1949,C / AVERAGE,AVERAGE,ATTACHED,No,7714,44146,71,103400,78416
81113094,4,1,1698,91800,2,1953,C / AVERAGE,AVERAGE,DETACHED,No,10787,44146,67,50685,0
81113095,2,1,1284,75000,1,1952,C / AVERAGE,FAIR,DETACHED,No,8900,44146,68,22990,62000
81113096,3,1,1119,68100,0,1949,C / AVERAGE,FAIR,DETACHED,,6400,44146,71,0,45300
81113097,2,1,1302,80100,0,1949,C / AVERAGE,AVERAGE,ATTACHED,No,6650,44146,71,138000,84460
81113098,2,1,1548,93600,0,1952,C / AVERAGE,AVERAGE,ATTACHED,,8479,44146,68,158240,60784
81115004,3,1,1134,75800,0,1958,C+ / AVERAGE+,AVERAGE,DETACHED,No,9520,44146,62,27930,90667
81115005,3,2,2183,102300,0,1958,C / AVERAGE,GOOD,ATTACHED,,9100,44146,62,0,162185
81115006,3,1,1443,96400,0,1958,C / AVERAGE,AVERAGE,DETACHED,No,9145,44146,62,0,0
81115007,3,1,1094,95500,0,1958,C / AVERAGE,GOOD,DETACHED,No,8904,44146,62,0,77000
81115008,3,1,1443,100000,0,1960,C / AVERAGE,AVERAGE,DETACHED,No,9177,44146,60,148420,133320
81115009,2,1,1202,91900,0,1960,C+ / AVERAGE+,GOOD,DETACHED,No,9291,44146,60,0,0
81115010,3,1,930,73700,0,1960,C+ / AVERAGE+,GOOD,DETACHED,No,9480,44146,60,128647,87320
81115011,3,1,930,87300,0,1960,C / AVERAGE,GOOD,DETACHED,No,9027,44146,60,68310,0
81115012,3,1,1120,101200,0,1960,C+ / AVERAGE+,AVERAGE,ATTACHED,No,11325,44146,60,177500,177600
81115013,3,1,1148,97500,1,1958,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12632,44146,62,0,215475
81115014,3,1,1143,88900,0,1959,C+ / AVERAGE+,AVERAGE,ATTACHED,No,13939,44146,61,127170,0
81115015,3,1,1512,93800,0,1958,C+ / AVERAGE+,FAIR,DETACHED,No,13192,44146,62,195437,0
81115016,3,1,1443,89600,0,1960,C+ / AVERAGE+,AVERAGE,DETACHED,No,8556,44146,60,172780,0
81115017,2,1,962,84300,0,1960,C+ / AVERAGE+,AVERAGE,DETACHED,No,8576,44146,60,158360,128583
81115018,3,1,930,87300,0,1960,B / GOOD,GOOD,DETACHED,No,8100,44146,60,91000,0
81115019,3,1,1094,92800,0,1958,C / AVERAGE,GOOD,DETACHED,No,15180,44146,62,109900,0
81115020,3,1,1040,91300,0,1958,C / AVERAGE,GOOD,DETACHED,No,14220,44146,62,0,171825
81115021,3,1,1120,101300,0,1958,C / AVERAGE,GOOD,ATTACHED,No,13260,44146,62,0,0
81115022,3,1,1247,91300,0,1959,C / AVERAGE,GOOD,DETACHED,No,11220,44146,61,0,104920
81115023,3,1,1066,90900,0,1959,C / AVERAGE,GOOD,DETACHED,No,11100,44146,61,0,0
81115024,2,1,1094,90900,0,1958,C / AVERAGE,GOOD,DETACHED,No,10740,44146,62,0,169400
81115025,3,1,960,89700,0,1960,C / AVERAGE,GOOD,DETACHED,,10920,44146,60,95000,83375
81115026,3,1,960,87700,0,1960,C / AVERAGE,GOOD,DETACHED,No,9480,44146,60,95000,0
81115027,2,1,1148,90500,0,1959,C / AVERAGE,GOOD,DETACHED,No,8235,44146,61,153600,0
81115028,3,1,1120,87200,1,1959,C / AVERAGE,GOOD,DETACHED,No,8723,44146,61,0,0
81115029,3,1,1094,87700,0,1958,C / AVERAGE,GOOD,DETACHED,No,9240,44146,62,52470,0
81115030,3,1,1120,92800,0,1958,C / AVERAGE,GOOD,ATTACHED,No,8400,44146,62,156400,0
81115031,3,1,1040,87500,0,1958,C / AVERAGE,AVERAGE,DETACHED,No,8400,44146,62,0,149600
81115032,3,2,912,89000,0,1959,C+ / AVERAGE+,GOOD,DETACHED,,8960,44146,61,0,162929
81116001,4,2,1666,118900,1,1965,B+ / GOOD+,GOOD,DETACHED,,8700,44146,55,97500,70934
81116002,4,2,1700,113200,1,1965,B+ / GOOD+,AVERAGE,DETACHED,No,8200,44146,55,212000,166520
81116003,5,2,2784,155200,1,1959,B+ / GOOD+,AVERAGE,ATTACHED,No,19516,44146,61,199920,0
81116006,3,1,1064,91300,0,1956,B / GOOD,AVERAGE,DETACHED,No,10988,44146,64,177358,161020
81116007,3,1,1064,88500,0,1956,C+ / AVERAGE+,AVERAGE,DETACHED,No,6946,44146,64,0,0
81116008,3,1,1176,88100,0,1961,B / GOOD,AVERAGE,DETACHED,No,6670,44146,59,193270,105340
81116009,3,1,1228,85000,1,1957,B / GOOD,AVERAGE,DETACHED,No,6532,44146,63,0,0
81116010,3,1,1176,81400,0,1964,C+ / AVERAGE+,AVERAGE,DETACHED,No,6144,44146,56,0,171150
81116011,3,1,1176,88900,0,1964,B / GOOD,AVERAGE,DETACHED,No,8544,44146,56,130207,187220
81116012,5,2,2484,122300,0,1948,B / GOOD,GOOD,ATTACHED,,11730,44146,72,253946,0
81116013,3,1,1119,103200,0,1950,B / GOOD,AVERAGE,ATTACHED,No,15876,44146,70,51600,0
81116015,4,1,1952,107100,1,1964,B / GOOD,AVERAGE,ATTACHED,No,8008,44146,56,194523,166260
81116016,5,1,1613,103100,1,1957,B / GOOD,GOOD,ATTACHED,No,9288,44146,63,169000,49440
81116017,4,1,1750,101900,1,1956,B / GOOD,AVERAGE,ATTACHED,No,9900,44146,64,120879,0
81116018,4,1,1730,107900,1,1956,B / GOOD,AVERAGE,ATTACHED,No,10560,44146,64,127200,0
81116019,4,1,1968,108700,1,1960,B / GOOD,AVERAGE,ATTACHED,No,10000,44146,60,195580,0
81116020,3,1,1368,88400,1,1958,C+ / AVERAGE+,AVERAGE,DETACHED,No,10000,44146,62,0,0
81116021,3,1,1378,92000,1,1960,B / GOOD,AVERAGE,DETACHED,No,10000,44146,60,109180,59890
81116022,3,1,1064,82100,0,1956,C / AVERAGE,AVERAGE,DETACHED,No,10000,44146,64,126350,0
81116023,3,2,1026,90500,0,1957,C / AVERAGE,AVERAGE,DETACHED,No,9700,44146,63,0,40480
81116024,3,1,1064,88800,1,1956,C / AVERAGE,AVERAGE,DETACHED,No,8950,44146,64,135749,0
81116025,3,1,1026,79000,0,1957,C / AVERAGE,AVERAGE,DETACHED,No,8300,44146,63,135880,104720
81116026,3,1,1026,79500,0,1957,C / AVERAGE,AVERAGE,DETACHED,No,7750,44146,63,57230,0
81116027,3,1,1026,83100,1,1957,C / AVERAGE,AVERAGE,DETACHED,No,7865,44146,63,0,0
81116028,3,1,1524,102200,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9576,44146,64,0,136510
81116029,3,1,1495,85200,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8305,44146,64,0,118110
81116030,3,2,1886,130600,0,1956,B / GOOD,AVERAGE,ATTACHED,No,12201,44146,64,205972,0
81116033,3,1,1229,80800,0,1957,C+ / AVERAGE+,AVERAGE,DETACHED,No,7280,44146,63,0,0
81116034,3,1,1026,30100,1,1957,C / AVERAGE,VERY-POOR,DETACHED,No,6400,44146,63,0,30250
81116035,3,1,1026,82300,0,1957,C / AVERAGE,AVERAGE,DETACHED,No,7450,44146,63,56800,0
81116037,2,1,1368,90600,1,1963,C / AVERAGE,AVERAGE,DETACHED,No,9168,44146,57,129350,122720
81116038,3,1,1650,102100,1,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,6348,44146,61,46350,180830
81116039,3,1,1438,98300,1,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,7636,44146,61,159280,143220
81116040,3,1,1438,86600,1,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,6854,44146,61,153640,141370
81116042,3,2,2064,143400,0,1947,B / GOOD,GOOD,ATTACHED,,21504,44146,73,0,0
81116045,4,1,1691,97000,1,1949,C+ / AVERAGE+,AVERAGE,ATTACHED,No,7155,44146,71,0,0
81116046,3,1,1365,94300,1,1926,C+ / AVERAGE+,GOOD,DETACHED,No,7300,44146,94,161600,124300
81116047,3,1,1314,82700,0,1948,C / AVERAGE,AVERAGE,DETACHED,No,8250,44146,72,86110,137712
81116048,4,1,1482,92300,0,1951,C+ / AVERAGE+,VERY-GOOD,DETACHED,No,9200,44146,69,140335,0
81116049,3,1,1731,96800,1,1948,C / AVERAGE,AVERAGE,ATTACHED,No,10100,44146,72,135520,184600
81116050,4,1,1742,100400,1,1948,C+ / AVERAGE+,GOOD,ATTACHED,No,8950,44146,72,101480,0
81116051,2,1,1029,83000,0,1950,C / AVERAGE,AVERAGE,ATTACHED,,7650,44146,70,0,97240
81116053,3,1,1375,92900,1,1945,C+ / AVERAGE+,AVERAGE,DETACHED,,7500,44146,75,117500,0
81116054,3,1,1519,75000,0,1946,C+ / AVERAGE+,AVERAGE,ATTACHED,,9261,44146,74,71100,0
81116055,3,1,1272,83700,1,1939,C+ / AVERAGE+,GOOD,DETACHED,No,7152,44146,81,90455,81432
81116056,4,2,1642,104900,0,1939,C+ / AVERAGE+,GOOD,DETACHED,,7344,44146,81,0,0
81116057,3,2,1470,100500,0,1935,C+ / AVERAGE+,GOOD,DETACHED,No,7473,44146,85,119185,40920
81116058,3,2,1405,95700,0,1925,C+ / AVERAGE+,GOOD,DETACHED,No,7738,44146,95,180550,77200
81116059,3,1,1228,88900,1,1949,C+ / AVERAGE+,GOOD,DETACHED,No,9387,44146,71,91670,184600
81116060,3,1,1314,96800,1,1947,C / AVERAGE,GOOD,DETACHED,,7680,44146,73,124800,0
81116061,3,1,1260,87000,1,1961,C / AVERAGE,AVERAGE,DETACHED,No,7285,44146,59,94300,113665
81116062,3,1,900,88000,1,1957,C / AVERAGE,AVERAGE,DETACHED,No,7392,44146,63,179765,127160
81116063,3,1,1287,82600,1,1959,C / AVERAGE,AVERAGE,DETACHED,No,7440,44146,61,87500,0
81116064,2,1,1710,84700,0,1957,C / AVERAGE,AVERAGE,DETACHED,No,7440,44146,63,0,147200
81116065,3,1,1485,82000,0,1957,C / AVERAGE,AVERAGE,DETACHED,No,7650,44146,63,0,0
81116066,3,1,900,86000,0,1957,C / AVERAGE,AVERAGE,DETACHED,No,7400,44146,63,0,0
81116067,3,1,1026,81500,0,1957,C / AVERAGE,AVERAGE,DETACHED,No,7950,44146,63,0,0
81116068,3,1,1186,95200,1,1956,C / AVERAGE,AVERAGE,DETACHED,No,8003,44146,64,0,162240
81116069,3,2,1320,65000,0,1969,C+ / AVERAGE+,AVERAGE,DETACHED,No,8162,44146,51,45260,0
81116070,3,1,1064,88100,0,1956,C+ / AVERAGE+,AVERAGE,DETACHED,No,8533,44146,64,0,176664
81116071,3,1,1064,79500,0,1956,C / AVERAGE,AVERAGE,DETACHED,No,8586,44146,64,0,78120
81116072,3,2,1424,87200,0,1956,C / AVERAGE,AVERAGE,DETACHED,No,7020,44146,64,163325,0
81116073,4,1,1356,90500,0,1959,C / AVERAGE,AVERAGE,ATTACHED,,9940,44146,61,98000,148750
81116075,3,1,1402,82900,0,1959,C / AVERAGE,AVERAGE,DETACHED,,6512,44146,61,0,0
81117001,4,2,2436,106500,0,1932,B+ / GOOD+,AVERAGE,DETACHED,No,7700,44146,88,0,82680
81117003,2,1,1134,86700,0,1955,C / AVERAGE,AVERAGE,BASEMENT,No,7685,44146,65,0,0
81117004,3,1,1109,87400,0,1956,C / AVERAGE,AVERAGE,ATTACHED,,10560,44146,64,0,131320
81117005,3,1,1445,80500,1,1951,C / AVERAGE,AVERAGE,DETACHED,No,6384,44146,69,0,0
81117006,2,1,1119,76200,0,1953,C / AVERAGE,AVERAGE,ATTACHED,No,6384,44146,67,36575,86134
81117007,2,1,1080,73300,0,1952,C / AVERAGE,AVERAGE,DETACHED,No,5876,44146,68,5750,0
81117008,3,1,1162,76900,0,1952,C / AVERAGE,AVERAGE,DETACHED,No,7480,44146,68,99900,54950
81117009,4,1,1393,98300,0,1954,C / AVERAGE,AVERAGE,DETACHED,No,11926,44146,66,0,0
81117010,2,1,1170,76400,0,1952,C / AVERAGE,AVERAGE,DETACHED,No,6104,44146,68,0,0
81117011,2,1,1170,48000,0,1955,C / AVERAGE,AVERAGE,DETACHED,No,7406,44146,65,0,81600
81117012,4,1,2135,98400,1,1927,C / AVERAGE,AVERAGE,DETACHED,No,8250,44146,93,193210,152880
81117013,2,1,1140,76500,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,6600,44146,71,79500,102700
81117014,4,1,1290,79000,0,1948,C / AVERAGE,AVERAGE,DETACHED,No,6600,44146,72,64890,0
81117015,4,2,1512,68000,0,1929,C / AVERAGE,FAIR,DETACHED,,6600,44146,91,74120,13800
81117016,3,1,1248,85700,0,1927,C / AVERAGE,AVERAGE,DETACHED,No,6600,44146,93,56496,0
81117017,3,1,1064,77900,0,1952,C / AVERAGE,FAIR,DETACHED,No,6600,44146,68,134355,0
81117018,3,1,1176,82500,0,1963,C / AVERAGE,AVERAGE,DETACHED,No,6600,44146,57,81832,6360
81117019,3,1,1636,91900,1,1925,C+ / AVERAGE+,AVERAGE,DETACHED,No,6600,44146,95,157500,127715
81117020,2,1,1056,81500,0,1939,C / AVERAGE,AVERAGE,DETACHED,,6600,44146,81,0,134390
81117021,4,1,1524,87600,1,1919,C / AVERAGE,AVERAGE,DETACHED,No,6600,44146,101,149234,84669
81117022,3,1,1134,75000,1,1953,C / AVERAGE,GOOD,DETACHED,,6600,44146,67,0,100640
81117023,3,2,1560,127400,1,2000,C / AVERAGE,AVERAGE,ATTACHED,,6600,44146,20,0,221370
81117024,3,1,1206,81200,0,1948,B / GOOD,AVERAGE,DETACHED,No,6600,44146,72,0,0
81117025,3,1,1662,91000,1,1959,B / GOOD,AVERAGE,DETACHED,No,6600,44146,61,201280,0
81117026,3,1,1534,83900,0,1938,B / GOOD,AVERAGE,DETACHED,No,6600,44146,82,157530,138880
81117027,3,1,1406,86900,1,1941,C / AVERAGE,AVERAGE,ATTACHED,No,6600,44146,79,177673,39370
81117028,3,1,1296,78900,0,1956,C / AVERAGE,AVERAGE,DETACHED,No,6600,44146,64,110500,0
81117029,2,1,1196,87800,0,1942,C / AVERAGE,AVERAGE,DETACHED,No,8250,44146,78,136500,0
81117030,3,2,2127,100500,0,1927,B / GOOD,AVERAGE,DETACHED,No,8036,44146,93,118265,184150
81117031,3,1,1568,132600,1,2003,C+ / AVERAGE+,GOOD,ATTACHED,,6560,44146,17,133900,229400
81117032,3,1,1223,77500,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,71,85000,0
81117033,3,1,1438,90400,0,1934,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,86,0,153125
81117035,6,2,1920,95100,0,1932,C+ / AVERAGE+,AVERAGE,DETACHED,No,9840,44146,88,158760,166400
81117036,5,3,2316,88300,1,1927,B / GOOD,AVERAGE,DETACHED,No,6560,44146,93,0,0
81117037,4,2,1423,101700,1,1927,C+ / AVERAGE+,AVERAGE,DETACHED,No,6560,44146,93,190117,0
81117038,3,1,1120,84200,0,1970,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,50,0,157478
81117039,2,1,984,91400,0,1948,C / AVERAGE,AVERAGE,ATTACHED,No,9840,44146,72,136900,132800
81117040,3,1,1484,99400,1,1950,C / AVERAGE,AVERAGE,DETACHED,,9840,44146,70,0,183767
81117041,3,1,1008,75100,0,1943,C / AVERAGE,AVERAGE,ATTACHED,No,6560,44146,77,0,0
81117042,3,1,1204,74400,1,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,0,0
81117043,3,1,1134,74200,0,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,75400,117750
81117044,3,1,1176,78000,0,1954,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,66,0,139730
81117045,3,1,1234,95400,1,1941,C / AVERAGE,AVERAGE,ATTACHED,No,14760,44146,79,114480,101400
81117047,3,1,1373,89200,0,1941,C+ / AVERAGE+,AVERAGE,DETACHED,No,7708,44146,79,0,0
81117048,3,1,1386,81400,1,1944,C / AVERAGE,AVERAGE,ATTACHED,No,7380,44146,76,54600,167700
81117049,3,1,1056,74400,0,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,72600,0
81117050,3,1,1056,76800,0,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,140800,141100
81117051,2,1,1082,60900,0,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,113520,0
81117052,3,1,1056,77800,0,1944,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,76,19050,0
81117053,3,1,1399,71200,0,1942,C / AVERAGE,AVERAGE,DETACHED,,6560,44146,78,39655,0
81117054,3,1,1050,74900,0,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,0,0
81117055,3,1,1101,71200,0,1942,C / AVERAGE,AVERAGE,DETACHED,,6560,44146,78,42560,0
81117056,3,1,1126,77500,0,1942,C / AVERAGE,AVERAGE,DETACHED,,6560,44146,78,167092,117480
81117057,3,1,1494,79600,1,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,0,0
81117058,2,1,1126,78500,0,1942,C / AVERAGE,AVERAGE,DETACHED,,6560,44146,78,167090,140180
81117060,4,1,1101,77600,0,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,149100,147580
81117061,2,1,1063,77300,0,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,150775,0
81117062,3,1,1101,77800,1,1943,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,77,76582,0
81117063,2,1,1516,35800,0,1942,C / AVERAGE,AVERAGE,DETACHED,No,6560,44146,78,0,0
81117064,2,1,751,63300,0,1942,C / AVERAGE,AVERAGE,DETACHED,,7380,44146,78,0,27830
81117065,4,1,1218,80900,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,7350,44146,71,0,0
81117066,2,1,1021,77800,0,1949,C / AVERAGE,AVERAGE,DETACHED,No,9408,44146,71,0,103600
81117067,3,1,1400,103100,1,1937,B / GOOD,AVERAGE,DETACHED,,7560,44146,83,186485,0
81117068,3,1,1669,96100,1,1930,B / GOOD,AVERAGE,DETACHED,No,7095,44146,90,188500,160378
81117069,2,1,1466,88200,0,1956,C / AVERAGE,AVERAGE,DETACHED,,8840,44146,64,139100,0
81117070,2,1,1112,88800,1,1951,C / AVERAGE,AVERAGE,ATTACHED,,8424,44146,69,0,162400
81117071,3,1,2140,104800,1,1949,B / GOOD,AVERAGE,ATTACHED,No,9006,44146,71,0,159850
81117072,4,1,1344,95700,1,1969,C / AVERAGE,AVERAGE,ATTACHED,No,7140,44146,51,0,0
81117073,3,1,1576,92700,1,1932,C / AVERAGE,AVERAGE,DETACHED,,6900,44146,88,117175,104000
81117074,2,1,1248,78200,1,1952,C / AVERAGE,AVERAGE,DETACHED,,6750,44146,68,138387,0
