parcel,bedrooms,bathrooms,living_area,total_value,half_baths,construction_quality,condition_score,garage_type,finished_basement_No,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
20315043,6,5,4729,430900,1,6,6,5,2,24510,4,58,319300,0
20315044,3,1,1639,227500,1,6,6,5,2,18096,4,59,259720,266800
20315045,3,1,2092,226200,1,6,6,5,1,19600,4,58,229350,0
20315047,4,2,2396,639600,1,7,6,5,1,20908,4,150,448800,212100
20315048,4,3,4180,943800,1,9,6,3,1,21344,4,63,0,1132500
20315049,3,2,3243,322400,1,7,6,5,1,28714,4,67,283200,228150
20316001,3,1,1543,223000,1,5,5,5,1,12450,4,74,158894,147340
20316002,3,2,1560,188400,0,5,5,5,2,12218,4,68,0,0
20316008,3,1,1172,153400,0,3,5,2,2,13950,4,140,0,0
20316011,2,1,1103,173300,0,5,6,2,1,6850,4,68,216300,189175
20316012,2,1,1103,167200,0,7,5,2,2,6850,4,68,193520,246355
20316013,2,1,1374,178200,0,5,5,2,2,6850,4,67,214933,190970
20316014,3,1,1482,184800,1,5,5,5,1,6850,4,68,275000,189750
20316015,3,2,1536,188700,0,5,5,2,1,6850,4,67,181500,238580
20316017,4,2,2546,371400,1,6,6,2,1,12780,4,83,431760,0
20316018,3,1,1596,240300,1,6,6,2,2,8520,4,86,0,0
20316019,3,1,1743,258500,0,6,6,2,1,8520,4,74,391140,224000
20316020,4,2,2127,225400,0,5,6,2,2,8520,4,70,192500,0
20316021,4,1,1774,238200,0,5,6,5,1,11360,4,74,0,0
20316022,4,2,1612,234800,0,5,5,5,2,9940,4,74,203625,0
20316023,4,2,1780,230000,0,5,6,5,2,12780,4,72,0,180830
20316024,4,2,1455,191400,0,5,6,5,2,8520,4,67,0,0
20316025,3,2,1950,209400,0,5,5,5,2,8400,4,68,0,0
20316026,2,1,1286,168800,0,5,5,5,1,12600,4,67,201411,0
20316027,3,2,1600,119000,1,6,4,5,2,8340,4,55,315000,119000
20316028,2,1,1535,204000,1,5,6,5,2,12510,4,79,0,162750
20316029,4,4,2589,365000,1,5,6,5,1,12420,4,81,0,349187.5
20316031,4,2,2727,348100,0,5,6,5,1,12420,4,66,371700,228850
20316032,4,1,2160,275300,2,6,6,5,1,8220,4,80,208080,359530
20316033,3,2,1813,244400,0,5,6,2,1,8220,4,66,275535,244350
20316034,3,1,1458,220700,1,5,6,2,2,6750,4,91,0,0
20316035,3,1,1738,259000,1,6,6,2,2,6800,4,91,302198,356420
20316036,3,2,1632,219300,1,6,6,2,1,6800,4,91,0,287790
20316038,3,1,1856,253900,1,6,5,5,2,13700,4,72,305900,0
20316040,3,1,1312,192900,0,5,5,2,1,6900,4,69,0,0
20316041,3,1,1580,215700,1,6,5,2,1,6900,4,92,217000,0
20316042,3,1,1334,224200,1,6,5,2,1,6950,4,84,246288,227650
20316043,3,2,1900,235800,1,5,6,2,2,6950,4,71,265000,0
20316044,4,2,1943,227900,0,5,5,2,2,7000,4,84,0,129150
20316045,4,2,1733,231600,0,5,6,2,2,7000,4,79,0,0
20317001,4,2,2513,263000,1,6,6,5,1,6750,4,33,292600,368420
20317002,3,1,1600,200000,1,6,6,2,1,6750,4,85,262710,272580
20317003,3,1,1554,243500,1,5,6,2,1,6700,4,66,176750,176095
20317004,3,2,1806,243300,1,6,6,2,2,6700,4,91,0,275470
20317005,3,1,1593,247400,1,6,6,2,2,6700,4,86,322480,307840
20317006,3,1,2131,263600,1,6,5,2,2,6650,4,90,0,261600
20317007,4,2,1917,232600,1,6,7,2,1,6650,4,83,242870,248834
20317008,4,1,2058,275300,1,6,6,5,2,6650,4,58,328570,346320
20317009,4,2,2318,305800,1,6,6,5,1,8316,4,81,248050,315240
20317010,3,1,1634,235500,1,6,6,5,2,8840,4,90,150000,33000
20317011,3,2,2103,252900,1,6,5,2,2,6500,4,80,240720,0
20317012,4,2,2582,320400,1,6,6,2,2,6400,4,90,247160,0
20317013,3,1,1949,274900,1,6,6,5,1,16080,4,70,284350,0
20317015,3,1,1937,251100,1,7,6,5,2,10988,4,90,260400,290820
20317016,3,3,2464,271300,1,7,6,3,2,8910,4,70,0,178400
20317017,2,1,1191,210500,0,7,6,5,2,8100,4,65,214240,172500
20317018,5,2,1743,228800,1,6,6,5,1,8160,4,66,247380,0
20317019,3,1,2074,275500,1,6,6,5,1,8160,4,66,282061,248875
20317020,4,2,3048,313700,1,6,6,2,1,13600,4,79,220780,0
20317021,4,2,2403,276500,1,6,6,5,1,10960,4,58,276025,256500
20317022,4,2,2660,271300,1,6,5,5,2,12780,4,86,213640,0
20317023,3,2,2390,312900,1,8,7,2,1,12870,4,82,371876,326600
20317024,4,1,2362,312100,1,6,6,5,1,17160,4,82,491490,383640
20317025,3,2,2106,306100,1,7,6,5,1,14872,4,85,347200,0
20317026,3,2,1864,256400,1,7,7,5,1,12298,4,85,296450,449500
20317027,3,2,2647,282900,1,6,5,5,2,11440,4,69,0,0
20317028,3,2,2292,308000,0,6,6,5,1,14300,4,70,370470,335681.85
20317029,3,1,1131,158600,0,4,5,5,2,7535,4,69,0,0
20317030,4,1,1434,147800,1,5,5,2,2,6850,4,67,232000,136000
20317031,3,1,1410,168500,0,5,5,2,1,6850,4,67,37262,74525.24
20317032,5,2,2135,254000,0,5,6,2,2,6850,4,67,247200,271040
20317033,4,2,1764,225200,0,5,6,2,1,7124,4,67,0,161745
20317034,3,3,2539,342100,1,7,7,5,1,10920,4,21,433840,0
20317035,4,1,1924,270900,1,6,7,5,2,8850,4,54,289250,187320
20317036,4,1,2188,295300,1,6,6,5,1,9000,4,53,162168,0
20317037,4,1,1876,257200,1,6,6,5,2,9000,4,54,0,184450
20317038,3,1,2790,308300,1,7,6,5,2,9060,4,54,0,256680
20317039,5,1,2340,327400,1,6,6,5,2,9120,4,54,356500,0
20317040,4,1,1850,272200,1,6,6,5,2,9120,4,55,0,249935
20317041,4,2,2260,300700,0,6,6,5,2,9060,4,55,0,0
20317042,3,2,1847,273500,1,6,6,5,1,9060,4,55,0,318200
20317043,4,2,1986,250000,1,6,7,5,2,9000,4,54,314150,355000
20317044,4,1,1700,254500,1,6,6,5,2,9300,4,54,0,162590
20317045,4,2,2539,285000,1,6,6,5,1,11098,4,44,302100,320040
20317046,4,2,2148,255700,1,6,6,5,2,10980,4,44,203010,213200
20318002,3,1,1456,178900,1,5,6,4,2,7650,4,50,0,0
20318003,3,1,1662,170000,1,5,6,2,2,7500,4,72,208380,0
20318004,2,1,1176,153500,0,5,6,2,1,7450,4,97,159500,0
20318005,3,2,1393,196300,0,4,6,2,1,7400,4,74,235000,178760
20318006,2,1,1380,203100,0,5,5,5,2,12698,4,71,0,0
20318008,3,1,900,135900,0,5,5,2,1,7500,4,91,0,91840
20318009,3,4,2296,237400,0,6,6,5,1,10150,4,97,262550,98800
20318010,3,1,1472,182600,1,5,6,2,1,12383,4,90,0,117800
20318011,3,1,1556,215000,1,5,6,2,1,12322,4,97,158205,122427
20318012,2,1,2245,267500,0,4,7,5,1,11256,4,70,129500,0
20318013,4,1,1425,213500,0,5,6,2,1,15000,4,79,0,0
20318014,3,1,2122,262800,1,5,5,5,2,17910,4,99,229990,173700
20318015,3,2,1564,211200,0,5,6,5,1,9900,4,75,223450,0
20318016,4,2,1764,221300,0,5,6,2,1,6800,4,67,257950,249390
20318017,3,2,1344,183700,0,5,6,2,1,6900,4,67,0,0
20318018,4,2,1305,179000,0,5,5,2,1,6900,4,66,157700,0
20318019,3,1,1146,173300,2,5,6,5,1,6900,4,75,195020,0
20318021,4,2,1550,227000,0,5,6,5,2,6900,4,62,247430,234000
20318022,3,2,1624,187200,1,5,5,2,1,6900,4,68,204140,244640
20318023,4,2,1650,232000,0,5,7,2,1,6900,4,64,252880,191070
20318024,4,2,1823,230000,1,5,6,2,2,6900,4,67,236900,204400
20318025,3,2,1656,226300,0,5,5,2,2,6900,4,67,245141,0
20318026,3,2,1398,225000,0,5,7,5,1,13800,4,71,245250,0
20318028,3,2,1614,226500,0,5,6,2,1,6624,4,65,0,0
20318029,3,2,1750,216200,0,7,6,5,1,9975,4,63,183868,147260
20318030,3,1,1517,208000,0,5,6,5,1,10725,4,68,196300,184230
20318031,4,2,2693,299100,1,7,7,5,2,14300,4,74,0,0
20318032,4,2,2362,314600,1,6,6,5,1,14300,4,49,0,0
20318033,4,1,2743,326800,1,6,6,5,1,14300,4,67,0,239320
20318034,2,1,2947,324600,1,5,6,5,1,10868,4,67,192080,0
20318035,3,1,1057,252000,1,4,6,5,1,11984,4,90,0,267120
20318036,3,2,1864,264400,0,6,6,5,1,11340,4,11,0,143520
20318038,4,1,1568,185100,1,5,6,5,1,7250,4,50,159000,0
20318039,5,3,2672,301100,0,5,5,5,2,12870,4,69,258400,0
20318040,5,2,2311,241900,0,5,6,5,1,10640,4,66,206640,273800
20318041,3,2,2025,251300,0,6,5,5,2,10640,4,70,300490,298300
20318042,3,2,1874,260900,0,5,6,5,1,10725,4,72,285367,276900
20318043,3,2,1503,221800,0,5,6,5,1,9310,4,65,237440,278400
20318044,4,2,2376,269000,0,5,6,5,1,14880,4,68,139200,0
20318045,4,3,2154,224500,0,5,7,5,1,12560,4,68,225250,0
20318046,4,2,2643,304800,1,5,7,5,1,10400,4,68,0,0
20318047,4,3,1619,269500,0,5,6,5,1,8255,4,71,294300,323850
20318048,3,1,1482,225100,1,5,6,5,2,11305,4,66,0,230005
20318049,4,2,1558,227300,0,5,6,5,2,8880,4,65,0,0
20318050,3,2,1901,252300,1,6,6,5,1,8760,4,65,166760,148934
20318051,3,1,1566,235900,1,6,6,5,2,8640,4,65,0,0
20318052,4,2,2099,243700,1,5,6,5,1,8580,4,65,174900,0
20318053,4,2,1856,251000,0,5,6,5,1,8460,4,65,258400,181090
20318054,4,1,1686,244600,1,6,6,5,2,8340,4,65,252034,0
20318055,3,1,1832,260700,0,5,6,5,1,9246,4,65,319300,0
20318056,4,2,1791,254200,0,6,6,5,2,10863,4,65,261600,0
20318057,5,2,1825,251800,1,6,6,5,1,10508,4,65,277190,238050
20318058,4,1,2022,161900,2,6,5,5,1,9174,4,65,0,0
20318059,4,1,1775,228600,1,6,6,5,1,8772,4,65,0,0
20318060,3,1,1830,249100,1,5,6,5,2,8255,4,65,0,262280
20318061,4,1,2186,267300,1,5,6,5,1,8255,4,65,247940,0
20318062,4,2,1734,250500,0,5,7,5,1,8255,4,65,265000,0
20318063,3,2,1797,239800,0,6,6,5,1,8255,4,65,268000,0
20318064,3,2,2053,231200,1,6,6,5,1,8255,4,65,0,0
20318065,3,2,1734,259600,1,6,6,5,2,9120,4,54,302918,284435
20318066,4,2,2100,238800,1,7,6,5,1,9180,4,54,236740,322740
20318067,4,2,1924,244700,1,7,6,5,2,9240,4,54,200700,0
20318068,4,2,2866,336000,1,6,6,5,1,9240,4,54,0,309700
20318069,4,2,2545,300800,1,7,5,5,1,9300,4,54,381500,323960
20318070,3,2,1788,230300,1,7,6,5,1,9420,4,54,252450,0
20318071,5,2,2588,294700,1,7,6,5,2,8514,4,54,343360,0
20318072,4,2,2250,281600,1,7,6,5,2,9558,4,54,371000,0
20318073,2,2,2037,258100,0,6,6,5,1,11160,4,55,0,311150
20318074,4,1,1975,276900,1,7,6,5,2,13202,4,53,333440,304000
20318075,5,3,2368,270000,1,7,6,5,2,10296,4,53,278100,0
20318076,4,2,1887,255300,1,6,7,5,2,9625,4,54,307400,0
20318077,4,2,2046,286800,1,7,6,5,1,9360,4,54,385560,355250
20318078,4,2,1802,219900,1,6,6,5,2,9300,4,54,0,192010
20318079,4,1,2188,263600,1,7,6,5,1,9240,4,53,260400,0
20318080,4,1,2146,273200,1,7,6,5,2,9180,4,53,326250,228260
20318081,4,2,1944,257300,1,6,6,5,2,9180,4,54,334950,0
20318082,4,2,1961,284400,1,6,6,5,1,9120,4,54,316480,244770
20319001,3,1,1712,195700,1,6,6,5,1,6240,4,63,208145,177450
20319002,3,1,1599,129000,0,6,6,5,1,7500,4,67,115140,114400
20319005,3,2,1476,168700,0,5,5,5,2,8940,4,70,168950,221680
20319006,3,1,1389,176500,0,5,5,5,2,6600,4,69,194750,0
20319007,2,1,1619,208500,0,5,6,5,2,9600,4,71,0,114400
20319008,4,2,2233,302800,1,6,6,5,1,8700,4,29,59840,47040
20319009,4,2,2097,235000,1,6,6,5,1,7560,4,55,256150,318710
20319019,2,1,1440,180900,0,5,5,2,2,14640,4,99,0,0
20319020,2,1,2612,254300,0,5,6,2,1,12200,4,70,97552,85880
20319021,3,1,1592,219400,1,6,6,2,1,12200,4,42,0,152900
20319022,3,2,967,230500,0,5,5,2,1,12200,4,79,251245,231435
20319023,3,2,1996,270100,0,5,5,5,1,9760,4,28,0,237096
20319024,3,2,1632,274400,1,5,6,2,1,12200,4,27,291500,280000
20319025,3,2,1395,173200,0,5,6,5,1,7200,4,71,0,101248
20319026,4,1,1602,197400,1,5,6,5,1,6000,4,67,184240,0
20319027,4,2,1530,239800,1,5,6,5,1,7200,4,71,250290,0
20319028,3,1,1328,200700,0,5,5,5,1,7200,4,71,251600,252560
20319029,3,2,1276,201100,1,5,6,5,2,7200,4,71,243080,208320
20319031,3,2,1338,185200,0,5,5,5,2,7200,4,71,0,0
20319032,3,1,1324,202300,0,5,6,5,2,7200,4,71,151240,151920
20319033,3,1,1350,193600,0,5,5,5,1,7200,4,69,0,0
20319034,3,1,1367,197000,0,5,5,5,1,7200,4,70,200910,170050
20319035,3,1,1939,238000,0,5,6,5,1,7200,4,70,285740,276800
20319037,3,1,1464,209500,1,5,5,5,1,7200,4,72,236900,228085
20319038,3,1,1287,195400,0,5,6,5,1,7200,4,72,228900,0
20319040,3,1,1334,200000,0,5,6,5,1,7200,4,72,230000,269280
20319041,3,2,1295,204200,0,5,6,5,1,7200,4,72,227810,0
20319042,4,1,1462,193200,1,5,5,5,2,7200,4,72,149500,130000
20319043,3,2,1203,125000,0,5,5,5,1,7200,4,72,0,0
20319044,4,2,1833,229700,1,5,6,5,2,7200,4,72,314150,227900
20319046,3,2,1336,203200,1,5,6,5,1,7200,4,72,274525,235560
20319047,3,2,1188,180000,0,5,5,5,1,7200,4,72,139360,138880
20319048,3,1,1644,220100,0,5,6,5,2,6000,4,110,0,0
20319049,3,2,1652,205500,0,5,5,5,2,6240,4,69,227650,194350
20319050,3,1,1517,199700,0,5,5,5,2,6240,4,67,0,159997
20319051,3,1,1410,191800,0,5,5,5,2,7200,4,69,0,0
20319053,4,2,1629,223800,0,5,7,5,1,7200,4,68,274775,0
20319054,3,1,1502,150000,0,5,5,5,2,7200,4,69,0,172176
20319055,3,1,1160,166800,1,5,5,5,1,7200,4,69,215600,0
20319056,3,2,1987,233000,0,5,6,5,1,7200,4,68,234000,0
20319057,3,1,1629,202700,0,5,5,5,2,7200,4,68,225070,0
20319058,4,2,1419,125000,0,5,6,5,2,7200,4,69,257500,132500
20319060,3,1,1848,211900,0,5,5,2,1,7200,4,67,247520,219958
20319061,4,2,2087,271100,1,6,6,5,2,7560,4,56,277997,225400
20319062,3,1,1629,177800,0,5,5,5,2,7500,4,68,197380,0
20319063,3,1,2040,152300,0,5,5,5,2,8700,4,66,169150,0
20319064,3,2,1683,246300,1,6,6,5,1,7928,4,28,268688,258635
20319065,4,1,1383,204000,1,6,6,4,2,7560,4,57,228200,0
20319066,3,1,1634,216400,1,5,5,5,2,7560,4,57,159200,0
20319067,3,1,1557,203700,1,6,5,5,1,7560,4,57,282605,245050
20319068,3,1,1698,197900,1,6,6,5,1,7560,4,58,198440,197600
20319069,3,1,1718,208700,1,6,6,5,1,7560,4,58,286440,227879
20319070,4,2,2315,289600,1,6,6,5,1,7560,4,57,294560,0
20319071,3,2,1736,239300,1,6,6,5,1,7560,4,58,276640,0
20319072,4,2,2276,266600,1,6,6,5,2,7560,4,56,0,0
20319073,3,2,1668,202200,1,6,6,5,1,7686,4,57,252650,0
20319074,3,1,1744,209200,1,6,5,5,2,7686,4,53,249275,0
20319075,3,2,2210,258300,0,6,5,5,1,7686,4,56,211680,173340
20319077,3,1,1226,235900,1,6,6,5,1,8535,4,28,0,0
20410001,4,1,1945,240500,1,6,6,2,2,17859,4,66,0,0
20410002,2,1,981,160000,0,5,6,2,1,10560,4,71,167310,117404
20410003,2,1,1056,151300,0,4,6,2,2,10560,4,78,0,159600
20410004,2,1,1864,177500,1,5,6,2,1,21120,4,78,198800,0
20410005,3,1,897,145400,0,5,5,2,1,10560,4,78,0,86558
20410006,3,1,1539,177800,0,5,6,2,1,10560,4,79,0,10400
20410007,3,1,1040,159200,0,7,6,2,1,11543,4,50,172500,221010
20410008,4,2,1944,317200,1,5,6,2,2,42240,4,64,374900,0
20410009,3,1,1648,210600,0,5,5,2,1,11000,4,96,0,100302
20410010,4,2,1476,234800,0,5,5,5,1,21120,4,62,254540,226320
20410011,3,1,1378,198700,1,5,6,5,1,21120,4,80,199529,234050
20410012,2,1,1527,218200,0,5,5,2,1,10320,4,83,0,266900
20410014,3,1,1176,181200,0,5,6,2,1,10560,4,82,251790,0
20410015,4,2,1964,230400,0,5,6,2,1,10560,4,82,281112,0
20410016,3,1,941,205400,0,5,6,2,1,13920,4,84,264880,200560
20410019,3,1,1623,214400,1,6,7,2,1,8050,4,91,213600,179520
20410020,3,2,1782,238000,1,4,5,5,1,8100,4,28,241385,0
20410021,2,1,930,145500,0,5,5,2,1,8150,4,98,144440,135200
20410022,3,1,1214,167600,1,5,6,2,1,8200,4,70,180320,187960
20410023,3,2,1519,197400,0,5,5,2,1,8250,4,90,0,122427
20410024,3,1,1911,216600,0,5,6,5,1,11620,4,70,209595,0
20410025,3,2,1820,234100,0,4,6,2,1,8450,4,96,241617.5,141780
20410026,3,1,980,154900,0,5,6,2,2,7820,4,65,197810,135750
20410027,3,2,1395,174800,0,6,6,5,1,15035,4,11,226600,199650
20410028,2,2,1680,194900,0,5,6,2,1,11625,4,90,200032,128567.11
20410029,3,1,1177,220000,0,4,5,2,2,40510,4,67,233200,220460
20410030,3,2,1826,196000,1,5,6,5,2,41382,4,41,0,178901
20410032,2,1,1486,171700,0,4,5,2,2,7500,4,89,0,179200
20410033,3,2,2131,298000,1,7,6,5,1,6762,4,5,64960,46000
20410037,3,1,1543,183100,0,5,5,2,1,10560,4,80,0,0
20410051,4,1,1451,175000,0,5,5,5,1,10020,4,71,0,159850
20410052,2,1,1143,132000,0,5,6,5,2,8736,4,71,119560,0
20410053,2,1,1143,153900,0,5,5,5,1,10140,4,71,169500,0
20410054,3,1,1224,178500,0,5,6,2,1,5280,4,79,207240,165620
20410055,3,1,1503,199000,1,7,6,2,2,8820,4,71,229990,209440
20410057,4,1,2352,160000,1,5,6,5,1,7263,4,41,203750,0
20410058,2,1,1099,168200,1,7,6,5,2,7448,4,41,143000,0
20410059,3,1,1692,220200,1,5,6,5,2,6958,4,43,221450,198240
20411001,4,3,3301,290000,1,7,6,5,2,42253,4,2,780000,0
20411002,2,1,1297,194100,1,5,5,2,2,40075,4,81,0,247900
20411003,3,1,1731,160000,0,5,5,2,1,9799,4,92,0,229520
20411005,3,1,2274,248700,1,5,5,2,2,41382,4,107,0,0
20411009,4,2,2268,245000,1,7,6,5,2,12768,4,53,271400,0
20411010,4,2,3134,333200,1,7,7,2,2,41382,4,102,175560,0
20411011,2,1,940,134400,0,5,6,2,2,41817,4,95,175000,0
20411012,4,2,3360,298300,1,5,6,2,2,40946,4,102,95200,215000
20411013,2,1,1001,151600,0,5,5,2,1,40946,4,92,0,110240
20411014,2,1,1574,204500,0,5,6,2,2,32670,4,70,214500,246500
20411015,3,1,1831,185000,1,5,5,2,1,27878,4,101,126350,149600
20411016,5,2,2629,302300,1,5,6,5,1,41817,4,66,0,138708.7
20411020,4,2,1200,136900,0,5,5,2,2,22215,4,101,109710,177600
20411027,3,2,2318,276300,0,7,6,5,1,12838,4,52,270400,337588
20411028,3,2,2974,287500,1,7,4,5,2,15576,4,43,365800,0
20411031,4,2,2491,291600,1,7,6,5,1,11020,4,52,332310,0
20411032,4,2,1935,221000,1,6,6,5,2,15540,4,120,224000,199420
20411033,4,2,2020,228800,1,7,6,5,2,11780,4,53,239680,0
20412001,2,1,1092,166400,0,5,6,2,2,7550,4,110,195580,0
20412002,3,1,988,128500,0,5,5,2,2,6950,4,65,0,112435
20412003,3,2,2102,334900,0,7,6,5,1,5550,4,11,349250,0
20412004,3,2,1288,171400,0,5,6,2,2,11152,4,61,198273,177100
20412005,4,2,2787,312700,1,5,6,5,1,16940,4,120,492800,0
20412006,5,3,3146,380200,1,7,6,5,1,20292,4,44,0,0
20412007,3,2,2191,253200,0,5,5,5,2,12180,4,65,229600,150525
20412008,3,1,1584,190000,0,5,5,5,2,15747,4,64,0,0
20412009,4,2,1627,203800,0,5,5,2,1,13973,4,78,0,224720
20412010,3,1,1446,166800,1,6,6,5,2,13050,4,64,255110,140000
20412011,3,1,962,141000,1,3,6,5,2,7920,4,100,0,0
20412012,3,2,2180,256200,1,5,6,5,1,13795,4,117,0,102580
20412013,3,1,1747,230000,0,5,5,5,2,13617,4,63,0,0
20412014,3,2,2202,257000,1,5,6,2,2,13350,4,100,247650,255760
20412015,2,1,1677,184000,1,5,5,5,2,13350,4,66,202800,177450
20412016,3,2,1904,234000,1,6,5,5,2,13350,4,66,0,0
20412017,2,1,960,145100,0,5,5,2,2,8526,4,63,0,0
20412018,2,1,1442,161000,0,5,5,5,2,16109,4,73,227555,169100
20412019,2,1,1152,149700,1,5,5,5,2,8700,4,65,151250,169845
20412020,3,1,1184,173200,0,5,5,5,2,9345,4,66,115000,0
20412021,3,1,1606,220500,0,6,5,5,2,13200,4,57,0,0
20412022,3,1,1651,208800,1,6,6,5,2,13746,4,65,203550,0
20412023,3,1,1463,187700,0,6,5,5,2,13640,4,64,216295,206080
20412024,3,1,1370,187200,0,6,5,5,1,13485,4,64,315000,137885
20412025,3,1,1240,178900,1,5,5,2,2,7084,4,84,192500,189750
20412026,3,2,1383,271700,0,6,5,5,1,11136,4,12,260400,0
20412027,3,2,1744,243100,1,5,5,5,1,13024,4,52,226600,0
20413002,2,1,1129,143100,0,5,6,2,2,14040,4,100,141960,0
20413003,3,1,1080,139500,1,5,6,2,2,8055,4,90,139150,127000
20413004,2,1,973,139900,0,5,5,2,2,8100,4,90,0,134900
20413005,3,1,1380,139600,1,5,5,2,1,8100,4,66,0,138700
20413006,2,1,1016,153700,0,5,6,5,2,8100,4,74,174400,136054
20413007,4,1,1383,170000,0,5,5,2,2,8100,4,74,0,0
20413008,2,1,1021,143800,0,5,5,2,1,8100,4,90,156800,0
20413009,2,1,1036,143700,0,5,5,2,2,8100,4,67,57250,0
20413010,3,1,1291,178600,1,5,5,2,2,8304,4,72,206000,0
20413011,4,2,1440,172100,0,5,5,1,1,9405,4,66,157210,152880
20413012,3,1,1288,241600,0,5,6,2,1,11115,4,83,0,202530
20413013,3,2,1918,244700,1,5,5,5,1,16245,4,79,232750,160600
20413015,3,1,1761,222700,1,5,5,5,1,9515,4,70,242210,241800
20413016,3,1,1057,155800,0,5,5,5,1,8700,4,70,141591,164020
20413017,3,1,1713,224400,1,5,5,2,1,7504,4,53,170107,222110
20413018,3,2,1651,200500,0,6,5,2,1,7128,4,67,0,224940
20413019,3,1,1491,185100,1,7,6,2,2,7260,4,79,0,0
20413020,3,2,1274,187600,0,7,6,2,1,6732,4,78,201600,225550
20413021,4,2,2679,509500,1,7,6,5,2,7260,4,2,127200,0
20413022,3,1,1978,184200,1,7,6,2,1,7260,4,80,123500,0
20413023,2,1,1070,185800,0,6,6,2,2,7260,4,80,213874.35,254509
20413024,3,1,1716,237700,1,7,6,5,2,11616,4,72,190400,0
20413025,2,2,1590,218900,0,7,6,5,2,12462,4,51,261000,0
20413026,3,2,2072,249900,0,5,6,5,2,11480,4,52,245920,211102
20413027,3,1,1120,185400,1,5,5,5,1,11480,4,52,120225,0
20413028,3,1,1129,182500,1,6,6,5,2,12300,4,50,0,0
20413029,3,3,3688,528200,0,8,6,5,1,34368,4,79,649000,0
20413030,4,3,3784,585200,0,7,7,5,2,44866,4,81,0,751991
20413031,3,2,3184,556700,2,8,7,5,1,43560,4,90,0,0
20413032,3,1,1939,304500,0,6,6,5,2,30492,4,105,0,294052
20413033,4,2,2093,255700,0,6,5,2,1,11716,4,56,162533,135600
20413034,2,1,1386,225500,0,6,6,2,2,10150,4,86,226100,157850
20413035,4,1,1692,243900,1,5,5,2,1,13325,4,61,283000,283560
20413036,2,1,1380,165300,0,5,5,2,1,9548,4,66,125050,0
20413037,3,1,1689,189900,1,5,5,2,1,10187,4,61,152400,232400
20413038,3,2,1734,248300,0,5,5,5,1,10858,4,63,0,187200
20413039,4,1,2657,297400,1,6,5,5,1,15662,4,53,250800,0
20413040,2,1,1434,191600,0,5,5,5,2,11480,4,62,0,177380
20413041,4,2,2008,237400,1,6,5,5,1,11480,4,43,229900,251020
20413044,3,2,2840,327800,0,8,7,5,1,34412,4,80,0,357700
20413045,4,2,2584,300000,0,5,5,1,1,34412,4,80,0,0
20413046,4,3,3867,605500,1,8,7,5,1,34412,4,21,755000,431950
20413047,3,1,1707,245000,1,6,5,5,2,11510,4,38,290757.5,0
20414001,3,2,1877,308300,1,4,5,2,1,6750,4,87,338990,315810
20414002,3,1,1420,95000,0,4,4,2,1,6750,4,66,145040,0
20414003,2,2,1772,295000,0,5,6,5,1,6750,4,100,321550,0
20414004,3,1,1511,139900,1,7,5,5,2,7800,4,60,185480.4,0
20414005,3,1,1651,199700,0,5,5,2,1,7500,4,98,220400,0
20414006,2,1,1246,202000,0,5,6,2,2,7500,4,95,220180,186480
20414007,4,2,2214,369700,1,7,6,5,1,7500,4,15,395300,370760
20414008,4,1,1614,196500,1,5,6,2,2,7500,4,90,0,151250
20414009,3,1,1826,238900,0,5,5,2,2,7450,4,90,0,125400
20414010,3,2,2930,450000,1,8,7,5,1,7450,4,5,490500,0
20414011,3,2,1582,267600,1,7,6,5,2,8820,4,44,223440,70934.22
20414012,3,3,2690,409500,1,9,6,2,1,33976,4,98,525000,0
20414013,5,4,5034,965000,2,9,6,5,1,65775,4,103,0,0
20414015,4,2,3403,657300,1,5,6,5,1,31363,4,110,0,0
20414016,3,1,2150,460000,0,5,6,5,2,34848,4,110,255143,0
20414017,3,2,2329,582000,0,5,6,2,1,35719,4,90,0,0
20414018,3,4,3087,630000,0,5,6,5,1,50976,4,117,0,0
20414019,4,2,3153,748500,0,7,6,5,2,43567,4,7,815810.5,0
20414020,3,1,1075,146800,0,5,4,2,1,4000,4,80,0,210000
20414021,2,1,925,147600,0,5,5,2,2,4000,4,53,0,224000
20414022,3,2,1620,255200,0,5,6,2,1,5858,4,90,313760,66220
20414023,3,1,2084,257900,0,5,5,2,2,6200,4,90,196000,0
20414024,4,3,2963,379700,1,5,5,5,1,8000,4,80,350560,266900
20414026,3,1,1694,299800,0,5,5,5,1,8000,4,80,288400,294300
20414028,3,2,1760,298300,1,7,6,2,1,3700,4,31,315010,346110
20414029,3,2,1785,328400,1,5,7,2,2,7400,4,113,299730,0
20414031,3,3,2698,275600,0,5,5,2,2,6011,4,95,0,0
20414034,2,1,1190,180900,0,5,6,5,2,7500,4,100,200000,0
20414035,3,1,2162,213000,1,5,5,2,2,10200,4,48,199680,178400
20414038,4,2,3838,653800,1,8,7,5,2,7727,4,5,787950,168000
20414040,2,2,1722,292500,0,5,5,4,2,3746,4,28,0,291500
20414044,4,3,3496,547200,1,7,6,5,2,10218,4,92,641300,0
20414047,3,2,1347,324600,0,5,5,3,1,4094,4,95,294875,0
20414048,4,2,3539,867000,2,8,7,5,2,8400,4,6,0,0
20414050,3,3,4098,653600,2,7,7,5,1,8280,4,44,0,0
20414052,4,2,3178,677300,1,5,6,5,1,5520,4,95,0,0
