71102057,3,1,"1,614","$115,200 ",1,1963,B+ / GOOD+,4907 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,005",1/26/10,"$122,500 ",11/24/03,$0 
71102058,3,2,"2,428","$174,400 ",1,1964,B+ / GOOD+,4915 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,005",7/26/19,"$175,000 ",4/17/19,"$97,000 "
71102059,3,2,"1,744","$185,000 ",1,1963,B+ / GOOD+,4927 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,005",9/13/01,$0 ,9/13/01,$0 
71102060,3,1,"2,154","$170,000 ",1,1964,B+ / GOOD+,4935 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"10,005",12/23/99,$0 ,5/16/94,$0 
71102061,4,2,"2,466","$174,600 ",1,1964,B+ / GOOD+,4943 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"10,005",7/7/99,$0 ,8/8/85,"$96,000 "
71102062,3,1,"1,670","$173,400 ",1,1964,B+ / GOOD+,4951 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,005",7/16/14,"$146,500 ",2/7/14,$0 
71102063,3,1,"1,344","$133,000 ",1,1964,B+ / GOOD+,4963 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,005",4/16/15,"$122,500 ",3/13/02,$0 
71102064,3,2,"2,132","$185,800 ",1,1964,B+ / GOOD+,4971 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,005",9/30/19,$0 ,6/30/11,"$160,000 "
71103001,4,2,"1,992","$175,000 ",1,1964,B / GOOD,4985 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,005",7/25/14,"$147,000 ",2/27/01,"$175,000 "
71103002,3,1,"1,144","$102,900 ",1,1946,C+ / AVERAGE+,4983 ANDERSON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"10,005",2/28/18,"$124,900 ",9/15/17,"$30,000 "
71103003,3,1,"1,354","$114,800 ",1,1946,C+ / AVERAGE+,4991 ANDERSON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,500",12/30/15,$0 ,6/5/15,$0 
71103004,3,1,"1,520","$120,400 ",1,1946,C+ / AVERAGE+,4995 ANDERSON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,500",9/26/83,"$60,000 ",1/1/75,$0 
71103005,3,1,"1,144","$85,000 ",0,1946,C+ / AVERAGE+,4999 ANDERSON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,500",12/23/11,$0 ,4/4/11,$0 
71103006,4,2,"1,390","$114,800 ",0,1946,C+ / AVERAGE+,5003 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",7/31/13,"$96,900 ",11/29/00,"$114,900 "
71103007,3,1,"1,174","$98,700 ",1,1946,C+ / AVERAGE+,5009 ANDERSON RD,"LYNDHURST, OH. 44124",FAIR,ATTACHED,No,"12,500",8/31/18,"$79,000 ",4/25/12,$0 
71103008,4,1,"1,640","$124,500 ",1,1946,C+ / AVERAGE+,5015 ANDERSON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,500",11/18/15,"$94,900 ",9/24/09,$0 
71103010,3,1,"1,672","$117,500 ",2,1946,C+ / AVERAGE+,5025 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",5/14/12,"$89,000 ",4/3/85,$0 
71103011,3,1,"1,580","$116,600 ",1,1946,C+ / AVERAGE+,5029 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"15,500",4/24/07,"$150,000 ",3/15/04,"$112,000 "
71103012,3,1,"1,351","$108,400 ",0,1942,C+ / AVERAGE+,5035 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"14,066",7/24/19,$0 ,9/29/17,$0 
71103014,3,1,"1,851","$121,400 ",1,1946,C+ / AVERAGE+,5043 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"14,250",5/4/12,"$72,000 ",3/28/12,$0 
71103016,4,2,"1,660","$119,900 ",0,1951,C+ / AVERAGE+,896 RICHMOND RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,350",11/18/09,"$104,000 ",10/13/09,"$76,667 "
